gid,nearest_station,nearest_station_distance,parking_score
다사621502,어린이대공원,421.78403784442366,0.4676498585055476
다사634488,구의,190.26747703706076,10.0
다사632521,중곡,237.39011301409738,1.593955906111077
다사632486,구의,99.47517174728353,2.0264435665007667
다사650496,광나루,80.99380289945248,0.09428773345216912
다사626495,어린이대공원,443.03277111533765,0.2591142374199264
다사630495,어린이대공원,730.1553523622914,0.5113227259167146
다사628523,중곡,616.3397059094598,0.669020298668561
다사641489,강변,448.5006691701289,2.088611744089777
다사621493,건대입구,205.98508208357364,0.5197164478367968
다사645492,광나루,565.544329926409,0.7529035991155452
다사638520,중곡,577.0345199692817,0.8966794795946793
다사620498,어린이대공원,385.4535098352266,0.5143952647564172
다사633514,중곡,471.29786831584624,1.1542185354335157
다사638504,아차산,124.44022130789314,0.6520569806329872
다사617490,건대입구,199.85086320403465,1.4665943707286893
다사632484,구의,262.0222818979717,2.0521637269148054
다사628484,구의,546.1745799497891,1.7757493849100485
다사640500,아차산,442.04925768073053,0.4650989569173214
다사635494,구의,784.4827722289848,1.3920869801512485
다사624509,군자,408.0111261039292,0.49555353592266294
다사627510,군자,147.83786352816432,0.7017997760551937
다사616489,건대입구,328.7514358851767,1.0906751721020755
다사621486,건대입구,492.13832899990666,0.7826571674657351
다사641507,아차산,547.8367220967042,0.6239261581216003
다사631513,군자,495.22311019426604,1.3205179999884011
다사637506,아차산,275.5750836548369,0.8449253167196474
다사638489,강변,561.4094651752524,7.137817310588979
다사644504,아차산,702.0491118906788,0.5047136311579402
다사631505,군자,486.77320496472635,1.1264474181744837
다사626488,건대입구,615.9932831761387,0.677463964610551
다사618498,어린이대공원,581.9979951201797,0.3200584793747169
다사636492,구의,636.306223921695,1.8532004687577577
다사654499,광나루,576.6734912775743,0.07566413235407335
다사622498,어린이대공원,195.21951775430352,0.6267331821872146
다사648499,광나루,346.9634204109266,0.0861846249058345
다사618490,건대입구,105.39643526035634,1.2454514492277982
다사640511,아차산,832.2037582074566,1.0441262498584918
다사637502,아차산,125.32650037499538,0.6483213288015564
다사633504,아차산,406.8024157872991,0.7388537263318081
다사627481,구의,802.7140374871809,2.3944883805811368
다사620485,건대입구,557.6863314574455,0.7873568834853455
다사634509,군자,583.449130448585,1.0792990455294829
다사631516,중곡,300.0420355684226,1.1602936981167076
다사621503,어린이대공원,501.75364240095973,0.4534761875575586
다사632488,구의,177.46979678944885,2.1359714128042278
다사643493,광나루,680.0880437492729,0.8945689851087594
다사632478,구의,852.7021904550747,1.141248720179211
